path,input_tokens,output_tokens,duration,error
executive-order-5529-designating-mrs-leafie-e-dietz-sign-land-patents.json,1006,77,1.102734088897705,
executive-order-5530-two-harbors-minnesota-abolished-customs-port-entry.json,1066,104,1.1116917133331299,
executive-order-5528-restoring-portion-upolu-airplane-landing-field-the-territory-hawaii.json,1541,142,1.4172968864440918,
executive-order-5532-modification-reservoir-site-reserve-no-1-wenatchee-lake-reservoir.json,1037,91,1.3233177661895752,
executive-order-5534-public-water-reserve-no-137-montana-and-nevada.json,1332,95,1.1072359085083008,
executive-order-5531-withdrawal-public-lands-for-resurvey-new-mexico.json,1131,125,1.5614216327667236,
executive-order-5533-modification-reservoir-site-reserve-no-16-deschutes-river-oregon.json,1145,130,1.3696646690368652,
executive-order-5535-power-site-restoration-no-455-montana.json,1021,119,1.339144229888916,
executive-order-5537-potash-restoration-no-9-california.json,1028,106,1.2952027320861816,
executive-order-5536-power-site-restoration-no-457-montana.json,1064,136,1.4522311687469482,
executive-order-5538-withdrawal-public-lands-for-resurvey-colorado.json,1127,107,1.265584945678711,
executive-order-5539-extension-trust-period-allotments-ponca-indians-oklahoma.json,1037,99,1.2512803077697754,
executive-order-5542-withdrawal-public-lands-for-resurvey-california.json,1127,103,1.221269130706787,
executive-order-5540-establishing-the-charles-sheldon-wild-life-refuge-nevada.json,1449,105,1.2929716110229492,
executive-order-5541-power-site-restoration-no-458-john-day-river-oregon.json,4569,136,1.5654091835021973,
executive-order-5543-power-site-restoration-no-459-idaho.json,1021,122,1.277472734451294,
executive-order-5546-extension-trust-period-allotments-indians-the-cheyenne-river.json,1041,95,1.110074758529663,
executive-order-5544-amendment-schedule-subdivision-iii-the-civil-service-rules-research.json,1077,156,1.3601539134979248,
executive-order-5545-revocation-schedule-b-subdivision-i-paragraph-7-the-civil-service.json,1038,129,1.3201618194580078,
executive-order-5547-withdrawal-public-lands-for-resurvey-new-mexico.json,1130,118,1.2229158878326416,
executive-order-5548-withdrawal-public-lands-for-resurvey-new-mexico.json,1146,122,1.1886706352233887,
executive-order-5549-amendment-the-instructions-diplomatic-officers-respecting-citizenship.json,1028,122,1.291172981262207,
executive-order-5550-withdrawal-public-lands-for-classification-california.json,1533,101,1.1357531547546387,
executive-order-5551-withdrawal-public-lands-for-resurvey-new-mexico.json,1143,125,1.4055430889129639,
executive-order-5552-revocation-withdrawal-public-lands-containing-oil-shale-utah.json,1131,85,1.139796257019043,
executive-order-5553-authorizing-the-appointment-mrs-nixon-s-plummer.json,1035,105,1.0972003936767578,
executive-order-5554-authorizing-the-appointment-mrs-helen-r-witt.json,1031,92,1.1695826053619385,
executive-order-5555-withdrawal-public-lands-for-resurvey-new-mexico.json,1131,105,1.2121644020080566,
executive-order-5557-extension-trust-period-allotments-indians-the-pine-ridge-reservation.json,1041,80,1.0700058937072754,
executive-order-5556-extension-trust-period-allotments-potawatomi-indians-kansas.json,1044,106,1.2055659294128418,
executive-order-5558-withdrawal-public-lands-for-resurvey-new-mexico.json,1139,91,1.0835731029510498,
executive-order-5559-withdrawal-public-lands-aid-legislation-colorado.json,1170,117,1.2654190063476562,
executive-order-5560-amendment-schedule-positions-excepted-from-examination-under-the.json,1017,114,1.2447402477264404,
executive-order-5562-withdrawal-additional-public-lands-for-lighthouse-purposes.json,1083,115,1.1509549617767334,
executive-order-5561-restoration-united-states-agricultural-experiment-station-lands-the.json,1885,151,1.5850169658660889,
executive-order-5564-power-site-restoration-no-460-oregon.json,1201,97,1.1723661422729492,
executive-order-5565-amending-regulations-for-appointments-the-foreign-service.json,1207,98,1.178816795349121,
executive-order-5563-authorizing-the-appointment-mrs-margaret-kane.json,1069,119,1.3390402793884277,
executive-order-5566-placing-the-government-the-virgin-islands-under-the-supervision-the.json,1426,129,1.3566110134124756,
executive-order-5567-power-site-restoration-no-461-montana.json,1147,82,1.1528189182281494,
executive-order-5568-chugach-national-forest-alaska.json,1670,112,1.188692569732666,
executive-order-5570-reinstatement-probationer-any-part-the-service.json,1040,94,1.059150218963623,
executive-order-5569-revocation-withdrawal-public-lands-for-survey-florida.json,1310,127,1.4658708572387695,
executive-order-5573-withdrawal-public-lands-for-classification-utah.json,1395,105,1.1323463916778564,
executive-order-5571-withdrawal-public-lands-for-resurvey-arizona.json,1155,113,1.318124532699585,
executive-order-5572-modification-withdrawal-public-lands-for-classification-idaho.json,1114,118,1.426985263824463,
executive-order-5574-chugach-national-forest-alaska.json,1484,109,1.2785828113555908,
executive-order-5575-extension-trust-period-allotments-fond-du-lac-indians-minnesota.json,1043,90,1.072524070739746,
executive-order-5576-revocation-withdrawal-public-land-for-resurvey-new-mexico.json,1272,103,1.3108141422271729,
executive-order-5577-oakland-california-abolished-customs-port-entry.json,1056,81,1.043926477432251,
executive-order-5578-change-designation-the-port-san-francisco-california-and-extension.json,1025,89,1.0790491104125977,
executive-order-5579-establishing-the-crescent-lake-wild-life-refuge-nebraska.json,1432,121,1.3556442260742188,
executive-order-5580-extension-trust-period-lands-agua-caliente-band-indians-california.json,1040,135,1.3966178894042969,
executive-order-5581-withdrawal-public-land-for-classification-california.json,1061,110,1.2909302711486816,
executive-order-5582-withdrawal-coal-lands-alaska.json,1181,105,1.1430919170379639,
executive-order-5583-rental-and-subsistence-allowances-officers.json,1033,94,1.1031861305236816,
executive-order-5584-amendment-schedule-section-viii-paragraph-5d-the-civil-service-rules.json,1062,89,1.1154396533966064,
executive-order-5585-withdrawal-public-lands-for-resurvey-california.json,1131,98,1.1122338771820068,
executive-order-5586-withdrawal-public-lands-for-classification-north-dakota.json,1248,99,1.2252278327941895,
executive-order-5589-withdrawal-public-lands-for-town-site-purposes-idaho.json,1096,94,1.1290290355682373,
executive-order-5590-petroleum-restoration-no-60-montana.json,1637,91,1.1779963970184326,
executive-order-5591-authorizing-the-appointment-mrs-grace-mcmahan-tyndall.json,1046,103,1.1338670253753662,
executive-order-5587-revocation-withdrawal-public-land-pending-resurvey-colorado.json,1216,117,1.3774185180664062,
executive-order-5588-amendment-schedule-the-civil-service-rules-relation-appointment.json,1056,106,1.4607810974121094,
executive-order-5593-public-water-reserve-no-139-colorado.json,1131,102,1.1204125881195068,
executive-order-5592-transfer-control-and-administration-lands-the-war-department-for.json,2235,100,1.1433286666870117,
executive-order-5594-public-water-reserve-no-138-nevada-and-wyoming.json,1214,100,1.2543985843658447,
executive-order-5595-death-nicholas-longworth-speaker-the-house-representatives.json,1040,82,1.1074261665344238,
executive-order-5597-public-water-restoration-no-68-new-mexico.json,1094,86,1.1429338455200195,
executive-order-5596-withdrawal-public-lands-for-resurvey-nevada.json,1131,105,1.2103798389434814,
executive-order-5599-inclusion-captain-washington-c-mccoy-the-classified-service.json,1044,86,1.101252794265747,
executive-order-5600-withdrawal-public-lands-form-agricultural-field-station-oregon.json,1127,83,1.096815824508667,
executive-order-5598-coal-land-restoration-new-mexico-no-48.json,1495,118,1.3789126873016357,
executive-order-56.json,991,90,1.1609201431274414,
executive-order-5601-withdrawal-public-lands-for-classification-oregon.json,1109,104,1.1952195167541504,
executive-order-5603-withdrawal-public-lands-for-resurvey-wyoming.json,1150,114,1.1810407638549805,
executive-order-5602-placing-certain-government-property-the-virgin-islands-under-the.json,2177,119,1.3515403270721436,
executive-order-5605-actual-expenses-and-per-diem-allowances-for-civilian-officers-and.json,1076,96,1.1407675743103027,
executive-order-5604-authorizing-the-appointment-mrs-cecil-alexander.json,1143,115,1.3094699382781982,
executive-order-5607-correction-description-land-restored-the-territory-hawaii.json,3013,109,1.3035063743591309,
executive-order-5608-designation-sasabe-arizona-customs-port-entry.json,1063,71,0.9374184608459473,
executive-order-5606-establishing-the-fallon-wild-life-refuge.json,1541,140,1.5008060932159424,
executive-order-5605-radio-frequencies.json,1006,150,1.709641695022583,
executive-order-5609-civil-service-status-for-former-employees-the-national-home-for.json,1251,95,1.1453025341033936,
executive-order-5611-withdrawal-public-lands-for-use-connection-with-san-carlos-indian.json,1465,96,1.1851890087127686,
executive-order-5610-amendment-the-civil-service-rules-relating-veterans-preference.json,2125,126,1.3425121307373047,
executive-order-5615-transfer-lands-from-the-st-joe-the-clearwater-national-forest-idaho.json,1064,67,1.0066335201263428,
executive-order-5613-withdrawal-lands-for-addition-bishops-point-military-reservation.json,1549,90,1.191354751586914,
executive-order-5612-establishing-council-personnel-administration.json,1575,177,1.6177902221679688,
executive-order-5614-reporting-expenditures-for-use-the-budget.json,1233,136,1.426628589630127,
executive-order-5616-transfer-lands-between-the-pend-oreille-and-kootenai-national-forests.json,1525,88,1.10188889503479,
executive-order-5618-exclusion-public-lands-from-the-crook-national-forest-arizona-for.json,1120,115,1.2539305686950684,
executive-order-5619-deerlodge-national-forest-montana.json,1319,103,1.190650224685669,
executive-order-5617-authorizing-the-appointment-mrs-elsie-k-demshock.json,1049,158,1.547128677368164,
executive-order-5620-authorizing-the-appointment-mrs-dorothy-i-sinnott.json,1028,107,1.2567009925842285,
executive-order-5622-classification-federal-employees-the-philippines.json,1083,88,1.0835638046264648,
executive-order-5623-withdrawal-public-lands-for-resurvey-california.json,1261,102,1.2272262573242188,
executive-order-5621-amendment-article-x-consular-regulations.json,2466,147,1.624178171157837,
executive-order-5624-regulations-governing-the-occupation-and-maintenance-certain-foreign.json,3116,131,1.5169801712036133,
executive-order-5626-extension-trust-period-allotments-kickapoo-indians-kansas.json,1042,86,1.1196320056915283,
executive-order-5625-saturday-working-hours-field-service-department-the-interior.json,1067,93,1.1397285461425781,
executive-order-5628-authorizing-the-appointment-mrs-amy-cowing.json,999,77,1.0420515537261963,
executive-order-5629-public-water-reserve-no-141-montana.json,1159,106,1.1504278182983398,
executive-order-5627-participation-the-government-arlington-county-virginia-federal.json,1257,120,1.3338360786437988,
executive-order-5630-transferring-control-and-administration-public-lands-the-secretary.json,1705,88,1.1193599700927734,
executive-order-5631-withdrawal-public-lands-for-municipal-water-supply-california.json,2698,101,1.157296895980835,
executive-order-5632-revocation-withdrawal-public-lands-for-classification-north-dakota.json,1230,88,1.2009563446044922,
executive-order-5634-transfer-lands-from-the-mount-baker-the-snoqualmie-national-forest.json,1293,78,1.044114589691162,
executive-order-5633-withdrawal-public-lands-for-resurvey-california.json,1127,89,1.080958366394043,
executive-order-5635-authorizing-the-appointment-arthur-b-landt.json,1112,98,1.1714682579040527,
executive-order-5636-classification-attorney-positions-the-veterans-administration.json,1086,80,1.1025185585021973,
executive-order-5637-restoring-the-territory-hawaii-part-the-keaahala-military-reservation.json,1779,127,1.3809685707092285,
executive-order-5638-assignment-frequencies-government-radio-stations-0.json,1556,114,1.396188735961914,
executive-order-5638-assignment-frequencies-government-radio-stations.json,1881,122,1.3110592365264893,
executive-order-5639-transfer-land-for-aviation-field-wyoming.json,1076,102,1.1223130226135254,
executive-order-5641-restoration-certain-lands-from-salmon-hatchery-reservation-alaska.json,1028,93,1.183783769607544,
executive-order-5640-withdrawal-public-lands-for-resurvey-california.json,1128,107,1.211881160736084,
executive-order-5643-regulations-governing-representation-and-post-allowances-the-foreign.json,2368,93,1.2097976207733154,
executive-order-5644-designation-unhealthful-posts-the-foreign-service.json,1726,110,1.166468620300293,
executive-order-5642-administration-the-foreign-service.json,17316,117,1.6847102642059326,
executive-order-5646-transfer-lands-from-the-selway-the-bitterroot-national-forest-idaho.json,1390,93,1.0967462062835693,
executive-order-5647-inspection-income-tax-returns.json,1068,104,1.2252655029296875,
executive-order-5645-vesting-certain-power-and-authority-the-alien-property-custodian.json,1319,119,1.3619260787963867,
executive-order-5649-authorizing-the-appointment-mrs-helen-terrill-mays.json,1094,133,1.325463056564331,
executive-order-5648-regulations-governing-accounts-and-returns-the-foreign-service.json,2132,133,1.4418184757232666,
executive-order-5650-public-water-reserve-no-142-oregon.json,1149,105,1.1259591579437256,
executive-order-5652-withdrawal-public-lands-for-resurvey-colorado.json,1146,109,1.2140147686004639,
executive-order-5651-partial-revocation-withdrawal-public-lands-minnesota.json,1219,128,1.3979253768920898,
executive-order-5653-power-site-restoration-no-462-colorado.json,1103,103,1.1860857009887695,
executive-order-5655-public-water-restoration-no-69-arizona.json,1156,86,1.1087448596954346,
executive-order-5654-duck-creek-administrative-site-addition-montana.json,1139,106,1.2198054790496826,
executive-order-5656-withdrawal-public-lands-for-resurvey-wyoming.json,1129,92,1.1123731136322021,
executive-order-5658-form-style-and-safeguarding-executive-orders-and-proclamations.json,1326,89,1.0924205780029297,
executive-order-5657-amending-schedule-the-civil-service-rules.json,988,85,1.3644051551818848,
executive-order-5659-authorizing-the-appointment-mrs-florence-r-hopkins.json,1043,108,1.108316421508789,
executive-order-5661-amendments-the-consular-regulations.json,1364,86,1.2002732753753662,
executive-order-5663-designating-horace-paul-bestor-farm-loan-commissioner.json,1020,78,1.0252015590667725,
executive-order-5660-transferring-control-and-administration-certain-land-the-secretary.json,1135,98,1.2284832000732422,
executive-order-5664-withdrawal-public-lands-for-use-naval-ammunition-depot-nevada.json,1252,81,1.095400094985962,
executive-order-5662-exception-from-examination-cooperative-employees-enforcing-the-plant.json,1144,170,1.5439519882202148,
executive-order-5665-authorizing-the-appointment-d-forsythe.json,1079,98,1.1096827983856201,
executive-order-5666-permitting-persons-holding-certain-positions-receive-appointments.json,1037,115,1.3171403408050537,
executive-order-5670-transfer-certain-land-from-military-reservation-siuslaw-national.json,1082,79,0.9823553562164307,
executive-order-5667-withdrawal-public-lands-for-resurvey-oregon.json,1137,104,1.2259299755096436,
executive-order-5669-public-water-restoration-no-70-montana-and-utah.json,1165,93,1.1952247619628906,
executive-order-5671-withdrawal-public-lands-aid-legislation-wisconsin-minnesota-north.json,2953,83,1.0637123584747314,
executive-order-5668-withdrawal-public-land-for-target-range-wyoming.json,1155,93,1.5461816787719727,
executive-order-5672-public-water-reserve-no-143-colorado-and-wyoming.json,1195,105,1.180389642715454,
executive-order-5673-tongass-national-forest-alaska.json,2940,124,1.3997323513031006,
executive-order-5676-modification-reservoir-site-reserve-no-1-wenatchee-lake-reservoir.json,1060,89,1.1142737865447998,
executive-order-5675-revocation-withdrawal-public-lands-pending-resurvey-utah.json,1200,111,1.31758713722229,
executive-order-5674-revocation-withdrawal-public-lands-pending-resurvey-california.json,1200,105,1.625110149383545,
executive-order-5677-revocation-withdrawal-public-land-pending-resurvey-new-mexico.json,1228,105,1.3582227230072021,
executive-order-5678-revocation-withdrawal-public-lands-pending-resurvey-utah.json,1207,119,1.2934226989746094,
executive-order-5680-amendment-schedule-include-superintendents-or-officers-charge.json,1037,82,1.0935308933258057,
executive-order-5679-revocation-withdrawal-public-lands-pending-resurvey-wyoming.json,1220,114,1.2889046669006348,
executive-order-5681-withdrawal-public-lands-for-resurvey-california.json,1126,100,1.389406681060791,
executive-order-5683-withdrawal-public-lands-for-lookout-station-oregon.json,1222,116,1.2419657707214355,
executive-order-5684-withdrawal-public-lands-for-classification-utah.json,1397,106,1.1346840858459473,
executive-order-5682-withdrawal-public-lands-for-resurvey-new-mexico.json,1139,135,1.4575586318969727,
executive-order-5687-withdrawal-public-lands-for-resurvey-wyoming.json,1138,107,1.255479335784912,
executive-order-5685-revocation-withdrawal-public-lands-pending-resurvey-new-mexico.json,1207,133,1.5543789863586426,
executive-order-5688-revocation-withdrawal-public-lands-pending-resurvey-colorado.json,1202,120,1.283804178237915,
executive-order-5686-modification-reservoir-site-reserve-no-17-pacific-slope-basin.json,1410,116,1.5432064533233643,
executive-order-5689-right-way-for-gas-pipe-line-international-boundary-strip-united.json,1077,135,1.5533647537231445,
executive-order-5692-description-aiea-military-reservation-hawaii.json,2423,92,1.2099099159240723,
executive-order-5690-withdrawal-public-lands-the-province-zambales-luzon-philippine.json,1300,135,1.4356801509857178,
executive-order-5691-amendment-schedule-the-civil-service-rules-except-certain-positions.json,1171,150,1.5937058925628662,
executive-order-5694-withdrawal-public-land-aid-legislation-oregon.json,1106,97,1.1931922435760498,
executive-order-5693-description-the-punchbowl-hill-military-reservation-hawaii.json,2950,108,1.4397523403167725,
executive-order-5695-authorizing-the-appointment-mrs-marie-v-abernethy.json,1087,127,1.492537498474121,
executive-order-5696-amendment-schedule-b-the-civil-service-rules-permit-appointment.json,1037,156,1.4777567386627197,
executive-order-5697-authorizing-the-appointment-mrs-caroline-j-skilton.json,1079,119,1.2251181602478027,
executive-order-57.json,973,87,1.1351490020751953,
executive-order-5698-revocation-withdrawal-public-lands-pending-resurvey-colorado.json,1220,104,1.2766180038452148,
executive-order-5701-authorizing-the-appointment-mr-john-w-harrison.json,1114,82,1.0984232425689697,
executive-order-5700-permitting-public-health-service-officers-serve-state-etc-health.json,1093,125,1.2741706371307373,
executive-order-5703-power-site-restoration-no-463-wyoming.json,1044,79,1.0131921768188477,
executive-order-5702-withdrawal-public-lands-oregon.json,1122,109,1.2541887760162354,
executive-order-5704-delimiting-canal-zone-judicial-districts.json,2232,98,1.243375539779663,
executive-order-5707-amendments-regulations-governing-the-occupation-and-maintenance.json,1136,74,1.17315673828125,
executive-order-5708-permit-approval-application-for-railroad-right-way-utah.json,1052,78,0.9977738857269287,
executive-order-5706-authorizing-the-appointment-mrs-mary-j-hangliter-mrs-margaret-b.json,1308,113,1.3669991493225098,
executive-order-5705-designating-honorable-adolph-g-wolf-perform-temporarily-the-duties.json,1133,142,1.5061283111572266,
executive-order-5709-withdrawal-public-lands-for-resurvey-california.json,1129,100,1.1091651916503906,
executive-order-5710-naval-air-space-reservation-and-defensive-sea-area.json,1227,94,1.0899231433868408,
executive-order-5711-withdrawal-public-lands-for-classification-montana.json,1798,86,1.1289379596710205,
executive-order-5712-withdrawal-public-lands-pending-legislation-arizona.json,1101,119,1.2375361919403076,
executive-order-5713-order-modification-coal-withdrawal-wyoming-no-1.json,1085,86,1.1141769886016846,
executive-order-5714-administrative-site-withdrawal-california.json,1189,94,1.1212716102600098,
executive-order-5715-restoring-the-territory-hawaii-part-the-military-reservation-known.json,1148,86,1.0395548343658447,
executive-order-5717-modification-public-water-reserve-no-116-california.json,1042,75,1.0254528522491455,
executive-order-5716-transfer-records-etc-the-national-commission-law-observance-and.json,1187,107,1.2039954662322998,
executive-order-5718-revocation-withdrawals-public-lands-for-classification-california.json,1062,84,1.062776803970337,
executive-order-5719-withdrawal-land-for-lighthouse-purposes-michigan.json,1139,109,1.3394246101379395,
executive-order-5720-authorizing-the-appointment-mrs-gladys-w-eldridge.json,995,88,1.13594651222229,
executive-order-5721-addition-upper-mississippi-river-wild-life-and-fish-refuge.json,1428,93,1.2078843116760254,
executive-order-5723-permit-approval-application-for-railroad-right-way-utah.json,1053,108,1.1432182788848877,
executive-order-5722-acceptance-title-land-government-island-city-alameda-california.json,1779,109,1.1727979183197021,
executive-order-5725-interpretation-boundaries-toiyabe-national-forest-nevada.json,1099,90,1.139413833618164,
executive-order-5726-willow-administrative-site-prescott-national-forest-arizona.json,1130,118,1.2697608470916748,
executive-order-5724-amendment-schedule-civil-service-rules-permit-employment-members.json,1070,174,1.6361346244812012,
executive-order-5727-establishing-the-locomotive-springs-migratory-bird-refuge-utah.json,1439,98,1.3566060066223145,
executive-order-5728-extension-trust-period-allotments-otoe-and-missouria-indians-oklahoma.json,1048,120,1.3436758518218994,
executive-order-5730-extension-trust-period-allotments-the-walker-river-reservation-nevada.json,1042,97,1.1762957572937012,
executive-order-5732-withdrawal-public-land-for-lookout-station-california.json,1111,87,1.1036298274993896,
executive-order-5729-withdrawal-public-lands-for-resurvey-california.json,1127,144,1.365293264389038,
executive-order-5731-amending-schedule-subdivision-vii-the-civil-service-rules.json,1043,123,1.3808629512786865,
executive-order-5733-order-modification-coal-withdrawal-wyoming-no-1.json,1082,95,1.1434721946716309,
executive-order-5734-extension-trust-period-allotments-the-warm-springs-reservation-oregon.json,1045,83,1.1320087909698486,
executive-order-5735-revocation-withdrawal-public-lands-for-resurvey-new-mexico.json,1211,98,1.1793696880340576,
executive-order-5736-withdrawal-public-lands-the-philippine-islands-for-military-purposes.json,1215,113,1.39146089553833,
executive-order-5739-power-site-restoration-no-464-idaho.json,1075,88,1.0434355735778809,
executive-order-5738-authorizing-the-appointment-mrs-louise-gallivan.json,1010,85,1.1041359901428223,
executive-order-5737-amendments-the-consular-regulations.json,1112,123,1.3618416786193848,
executive-order-5741-revocation-withdrawal-public-lands-pending-resurvey-wyoming.json,1216,91,1.1938090324401855,
executive-order-5740-establishing-the-st-marks-migratory-bird-refuge-florida.json,1437,97,1.4363937377929688,
executive-order-5742-authorizing-the-appointment-mr-william-c-white.json,1135,101,1.4739773273468018,
executive-order-5743-partial-revocation-withdrawal-public-lands-arkansas.json,1328,127,1.3243741989135742,
executive-order-5746-extension-trust-period-allotments-the-yakima-indian-reservation.json,1055,81,1.1493144035339355,
executive-order-5744-power-site-restoration-no-465-colorado.json,1039,97,1.213928461074829,
executive-order-5747-big-lake-reservation-arkansas.json,2314,102,1.1680247783660889,
executive-order-5745-power-site-restoration-no-466-wyoming.json,1075,131,1.4362952709197998,
executive-order-5748-savannah-river-wild-life-refuge-georgia-and-south-carolina.json,5470,113,1.3208448886871338,
executive-order-5750-revocation-withdrawal-lands-for-lighthouse-purposes-california.json,1054,78,1.006469964981079,
executive-order-5749-partial-revocation-withdrawal-public-lands-pending-resurvey-colorado.json,1287,171,1.4976768493652344,
executive-order-5751-withdrawal-public-lands-for-classification-colorado.json,1433,99,1.1560087203979492,
executive-order-5753-amendment-civil-service-rule-vii-relation-the-apportionment.json,1380,102,1.2097859382629395,
executive-order-5752-transfer-lands-from-the-datil-the-cibola-formerly-manzano-national.json,1639,109,1.2158117294311523,
executive-order-5754-public-water-reserve-no-144-alaska.json,1393,90,1.1247148513793945,
executive-order-5755-withdrawal-public-lands-for-classification-mississippi.json,1249,90,1.1648101806640625,
executive-order-5756-transfer-lands-from-the-lewis-and-clark-the-helena-national-forest.json,1221,88,1.1571481227874756,
executive-order-5757-transfer-lands-from-the-madison-and-the-deerlodge-the-beaverhead.json,2038,68,0.993211030960083,
executive-order-5758-transfer-lands-from-the-lolo-the-cabinet-national-forest-montana.json,1443,86,1.084686517715454,
executive-order-5759-transfer-lands-from-the-madison-missoula-and-helena-the-deerlodge.json,2533,96,1.1165997982025146,
executive-order-5761-transfer-lands-from-the-bitterroot-and-the-missoula-the-lolo-national.json,2099,79,1.1449170112609863,
executive-order-5760-transfer-lands-from-the-madison-the-gallatin-national-forest-montana.json,1487,71,1.1661601066589355,
executive-order-5763-christmas-1931.json,1059,88,1.0266985893249512,
executive-order-5762-authorizing-the-appointment-mrs-florence-f-burton.json,1065,115,1.208059310913086,
executive-order-5767-authorizing-the-appointment-mrs-hallie-d-stotleb.json,1041,75,1.0322823524475098,
executive-order-5765-transfer-lands-from-the-datil-the-gila-national-forest-new-mexico.json,1531,127,1.394225835800171,
executive-order-5764-amendment-civil-service-rule-v.json,1009,144,1.459768295288086,
executive-order-5766-authorizing-the-appointment-mrs-yetta-b-floyd.json,1004,83,1.3155419826507568,
executive-order-5769-phosphate-restoration-no-53-idaho.json,1025,72,1.054131269454956,
executive-order-5771-road-right-way-schofield-barracks-military-reservation-hawaii.json,2314,82,1.0647883415222168,
executive-order-5770-port-everglades-florida-designated-customs-port-entry.json,1037,78,1.0746352672576904,
executive-order-5768-extension-trust-period-indian-reservation-allotments.json,1178,83,1.1986722946166992,
executive-order-5772-permit-approval-application-salt-lake-city-049347-for-railroad-right.json,1080,82,1.251828908920288,
executive-order-5774-amendment-schedule-civil-service-rules-permit-appointment-members.json,1063,97,1.2487401962280273,
executive-order-5775-transfer-miners-the-bureau-mines-with-their-positions-from-the.json,1087,95,1.1676077842712402,
executive-order-5773-amendments-the-consular-regulations.json,1869,103,1.3396174907684326,
executive-order-5776-amendment-the-civil-service-rules-relating-veterans-preference.json,1282,106,1.2404310703277588,
executive-order-5777-amendment-schedule-b-the-civil-service-rules-increase-the-number.json,1070,122,1.3054134845733643,
executive-order-5779-tongass-national-forest-alaska.json,6476,118,1.3879239559173584,
executive-order-5778-stipulations-for-the-payment-prevailing-rate-wages-public-building.json,1493,140,1.4809784889221191,
executive-order-5783-enlarging-the-bamforth-lake-migratory-bird-refuge-wyoming.json,1456,81,1.097893238067627,
executive-order-5780-public-water-restoration-no-71-arizona-and-utah.json,1199,95,1.1913280487060547,
executive-order-5782-enlarging-the-hutton-lake-migratory-bird-refuge-wyoming.json,1456,85,1.1655049324035645,
executive-order-5781-authorizing-the-appointment-mrs-florence-c-brock.json,1020,113,1.2625114917755127,
executive-order-5784-withdrawal-lands-for-use-alaska-road-commission.json,1124,69,1.1262807846069336,
executive-order-5785-revocation-withdrawal-public-lands-pending-resurvey-new-mexico.json,1027,72,0.9803225994110107,
executive-order-5786-defensive-sea-area-off-the-coast-north-carolina.json,1207,84,1.1266400814056396,
executive-order-5787-amendment-schedule-the-civil-service-rules-excepting-positions-the.json,1223,94,1.3787951469421387,
executive-order-5789-withdrawal-public-lands-for-resurvey-california.json,1759,94,1.0815131664276123,
executive-order-5790-withdrawal-public-lands-for-resurvey-new-mexico.json,1135,99,1.1900594234466553,
executive-order-5791-withdrawal-public-lands-for-resurvey-colorado.json,1130,88,1.3115754127502441,
executive-order-5793-revocation-withdrawal-public-lands-for-resurvey-wyoming.json,1219,103,1.1860153675079346,
executive-order-5788-size-weight-and-speed-motor-vehicles-using-the-public-highways-the-0.json,1954,138,1.5441880226135254,
executive-order-5792-withdrawal-public-lands-for-resurvey-nevada.json,2063,122,1.273881196975708,
executive-order-5794-withdrawal-public-lands-for-lookout-station-california.json,1120,79,1.0558083057403564,
executive-order-5795-power-site-restoration-no-468-wyoming.json,1023,111,1.3110997676849365,
executive-order-5796-withdrawal-public-lands-for-classification-illinois-and-wisconsin.json,1132,107,1.2447292804718018,
executive-order-5797-revocation-withdrawal-public-lands-pending-resurvey-wyoming.json,1232,123,1.3261325359344482,
executive-order-5799-withdrawal-lands-for-mcclellan-peak-administrative-site-nevada.json,1136,79,1.0478477478027344,
executive-order-5798-power-site-restoration-no-467-oregon.json,1041,102,1.181957721710205,
executive-order-58.json,983,81,1.1261136531829834,
executive-order-5801-transfer-lands-from-the-absaroka-and-beartooth-national-forests-the.json,1558,100,1.1006336212158203,
executive-order-5800-transfer-lands-from-the-gallatin-and-beartooth-national-forests-the.json,1687,98,1.1953771114349365,
executive-order-5802-authorizing-the-appointment-mr-sinclair-wilson.json,1061,70,0.9338996410369873,
executive-order-5803-withdrawal-public-land-for-fish-cultural-station-oregon.json,1117,83,1.166654348373413,
executive-order-5806-partial-restoration-public-land-for-airport-alaska.json,1058,90,1.0698559284210205,
executive-order-5805-withdrawal-public-lands-for-resurvey-new-mexico.json,1186,93,1.103304386138916,
executive-order-5804-authorizing-the-appointment-miss-ann-halloran.json,1001,96,1.1865627765655518,
executive-order-5808-long-lake-migratory-bird-refuge-north-carolina-enlarged.json,1579,89,1.1715614795684814,
executive-order-5809-revocation-withdrawal-public-lands-pending-resurvey-new-mexico.json,1044,105,1.1930687427520752,
executive-order-5807-withdrawal-public-lands-for-resurvey-colorado.json,1127,147,1.4383783340454102,
executive-order-5810-revocation-withdrawal-public-lands-pending-resurvey-utah.json,1020,72,1.054053544998169,
executive-order-5811-authorizing-the-appointment-mrs-wanda-coolidge-carver.json,1095,90,1.1663453578948975,
executive-order-5812-amendment-the-consular-regulations.json,1088,74,1.0653822422027588,
executive-order-5813-withdrawal-coal-lands-alaska.json,1136,103,1.2013156414031982,
executive-order-5814-addition-lands-the-ocala-national-forest-and-the-ocala-national-game.json,1494,101,1.2284035682678223,
executive-order-5816-power-site-restoration-no-469-montana.json,1021,102,1.1695880889892578,
executive-order-5817-amendment-schedule-b-the-civil-service-rules-affecting-the-bureau.json,1172,123,1.3351550102233887,
executive-order-5815-withdrawal-coal-lands-alaska.json,1200,153,1.5293104648590088,
