path,input_tokens,output_tokens,duration
executive-order-13697-amendment-executive-order-11155-awards-for-special-capability-career.json,512,114,1.3210253715515137
executive-order-13699-establishing-the-advisory-board-toxic-substances-and-worker-health.json,1131,108,1.1873013973236084
executive-order-137.json,465,90,1.1032764911651611
executive-order-13700-establishing-emergency-board-investigate-disputes-between-new-jersey.json,804,87,1.0543451309204102
executive-order-13701-delegation-certain-authorities-and-assignment-certain-functions.json,1587,78,1.1209018230438232
executive-order-13702-creating-national-strategic-computing-initiative.json,2415,109,1.4280896186828613
executive-order-13704-presidential-innovation-fellows-program.json,1403,104,1.1960971355438232
executive-order-13708-continuance-or-reestablishment-certain-federal-advisory-committees.json,1912,69,0.9385390281677246
executive-order-13705-designating-the-international-renewable-energy-agency-public.json,691,102,1.2262470722198486
executive-order-13703-implementing-the-national-hivaids-strategy-for-the-united-states-for.json,2553,140,1.4903645515441895
executive-order-13706-establishing-paid-sick-leave-for-federal-contractors.json,2955,92,1.202855110168457
executive-order-13709-national-security-medal.json,1004,86,0.9807009696960449
executive-order-13707-using-behavioral-science-insights-better-serve-the-american-people.json,1475,146,1.4787013530731201
executive-order-13710-termination-emergency-with-respect-the-actions-and-policies-former.json,918,74,1.0240116119384766
executive-order-13711-establishing-emergency-board-investigate-disputes-between-new-jersey.json,927,72,0.9358644485473633
executive-order-13715-adjustments-certain-rates-pay.json,1161,58,0.9635794162750244
executive-order-13716-revocation-executive-orders-13574-13590-13622-and-13645-with-respect.json,4771,74,1.043217420578003
executive-order-13714-strengthening-the-senior-executive-service.json,3322,91,1.2875885963439941
executive-order-13713-half-day-closing-executive-departments-and-agencies-the-federal.json,783,104,1.3669090270996094
executive-order-13712-blocking-property-certain-persons-contributing-the-situation-burundi.json,2172,168,1.618398904800415
executive-order-13717-establishing-federal-earthquake-risk-management-standard.json,2762,122,1.3673210144042969
executive-order-13718-commission-enhancing-national-cybersecurity.json,2327,101,1.1608541011810303
executive-order-13719-establishment-the-federal-privacy-council.json,1824,69,1.0430219173431396
executive-order-13720-delegation-certain-authorities-and-assignment-certain-functions.json,1045,70,0.9580612182617188
executive-order-13723-establishing-the-inherent-resolve-campaign-medal.json,922,119,1.155061960220337
executive-order-13724-amending-executive-order-12137.json,727,84,1.027198314666748
executive-order-13722-blocking-property-the-government-north-korea-and-the-workers-party.json,2625,104,1.3054897785186768
executive-order-13727-facilitation-presidential-transition.json,1844,84,1.032052755355835
executive-order-13725-steps-increase-competition-and-better-inform-consumers-and-workers.json,1419,106,1.3285231590270996
executive-order-13726-blocking-property-and-suspending-entry-into-the-united-states.json,2418,141,1.4962821006774902
executive-order-13721-developing-integrated-global-engagement-center-support-government.json,2262,227,2.048043727874756
executive-order-13728-wildland-urban-interface-federal-risk-mitigation.json,2252,118,1.4117865562438965
executive-order-13730-2016-amendments-the-manual-for-courts-martial-united-states.json,641,75,1.0610125064849854
executive-order-13731-global-entrepreneurship.json,1987,94,1.1965081691741943
executive-order-13729-comprehensive-approach-atrocity-prevention-and-response.json,2888,118,1.4067301750183105
executive-order-13733-delegation-certain-authorities-and-assignment-certain-functions.json,1277,61,0.9382889270782471
executive-order-13735-providing-order-succession-within-the-department-the-treasury.json,938,61,0.8397045135498047
executive-order-13732-united-states-policy-pre-and-post-strike-measures-address-civilian.json,2017,122,1.3478693962097168
executive-order-13736-providing-order-succession-within-the-department-veterans-affairs.json,997,67,0.9764468669891357
executive-order-13734-amending-executive-order-13675-expand-membership-the-presidents.json,913,113,1.1847219467163086
executive-order-13737-providing-order-succession-within-the-environmental-protection.json,971,87,1.105546474456787
executive-order-13738-amendment-executive-order-13673.json,866,70,1.0192654132843018
executive-order-1374-reserving-lands-for-benefit-papago-indians.json,637,96,1.1673641204833984
executive-order-13740-2016-amendments-the-manual-for-courts-martial-united-states.json,641,88,1.0700275897979736
executive-order-13739-termination-emergency-with-respect-the-situation-or-relation-cote.json,854,126,1.2782037258148193
executive-order-13743-charitable-fundraising.json,1329,77,1.0447981357574463
executive-order-13742-termination-emergency-with-respect-the-actions-and-policies-the.json,1370,91,1.097712516784668
executive-order-13741-amending-executive-order-13467-establish-the-roles-and.json,2508,155,1.6023986339569092
executive-order-13744-coordinating-efforts-prepare-the-nation-for-space-weather-events.json,3151,92,1.1514034271240234
executive-order-13745-delegation-function-the-director-the-office-personnel-management.json,561,96,1.0650568008422852
executive-order-13750-providing-for-the-appointment-alumni-the-fulbright-us-student.json,1406,66,0.9541001319885254
executive-order-13749-providing-for-the-appointment-the-competitive-service-certain.json,1522,80,1.0546364784240723
executive-order-13748-establishing-community-solutions-council.json,2447,106,1.3353478908538818
executive-order-13747-advancing-the-global-health-security-agenda-achieve-world-safe-and.json,3564,135,1.4086196422576904
executive-order-13746-advancing-the-goals-the-power-africa-initiative-expand-access.json,2492,154,1.717128038406372
executive-order-13753-amending-the-order-succession-the-department-homeland-security.json,969,97,1.0472133159637451
executive-order-13751-safeguarding-the-nation-from-the-impacts-invasive-species.json,4206,132,1.3575670719146729
executive-order-13752-relating-the-implementation-the-convention-the-international.json,794,136,1.3715503215789795
executive-order-13755-providing-order-succession-within-the-department-labor.json,940,59,0.8479292392730713
executive-order-13754-northern-bering-sea-climate-resilience.json,3160,92,1.2354240417480469
executive-order-13756-adjustments-certain-rates-pay.json,1206,88,1.151355504989624
executive-order-13757-taking-additional-steps-address-the-national-emergency-with-respect.json,1399,91,1.1615338325500488
executive-order-13758-amending-executive-order-11016-update-eligibility-criteria-for-award.json,1374,103,1.1203210353851318
executive-order-13759-designating-the-world-organisation-for-animal-health-public.json,704,108,1.296851396560669
executive-order-13762-providing-order-succession-within-the-department-justice.json,796,89,1.0315606594085693
executive-order-13760-exclusions-from-the-federal-labor-management-relations-program.json,2851,107,1.255397081375122
executive-order-13761-recognizing-positive-actions-the-government-sudan-and-providing-for.json,1879,94,1.2740044593811035
executive-order-13763-providing-order-succession-within-the-environmental-protection.json,954,103,1.1648602485656738
executive-order-13765-minimizing-the-economic-burden-the-patient-protection-and-affordable.json,943,101,1.1414289474487305
executive-order-13764-amending-the-civil-service-rules-executive-order-13488-and-executive.json,10874,104,1.3282420635223389
executive-order-13766-expediting-environmental-reviews-and-approvals-for-high-priority.json,1069,106,1.2126531600952148
executive-order-13767-border-security-and-immigration-enforcement-improvements.json,3425,111,1.2227129936218262
executive-order-13769-protecting-the-nation-from-foreign-terrorist-entry-into-the-united.json,3995,78,1.0452923774719238
executive-order-13770-ethics-commitments-executive-branch-appointees.json,4099,93,1.1498379707336426
executive-order-13768-enhancing-public-safety-the-interior-the-united-states.json,2970,139,1.445199728012085
executive-order-13772-core-principles-for-regulating-the-united-states-financial-system.json,861,91,1.192080020904541
executive-order-13771-reducing-regulation-and-controlling-regulatory-costs.json,1511,114,1.2884290218353271
executive-order-13773-enforcing-federal-law-with-respect-transnational-criminal.json,1772,86,1.1541681289672852
executive-order-13775-providing-order-succession-within-the-department-justice.json,804,63,0.9514870643615723
executive-order-13774-preventing-violence-against-federal-state-tribal-and-local-law.json,1055,125,1.2882776260375977
executive-order-13776-task-force-crime-reduction-and-public-safety.json,1065,109,1.2983005046844482
executive-order-13778-restoring-the-rule-law-federalism-and-economic-growth-reviewing-the.json,1030,88,1.0652296543121338
executive-order-13777-enforcing-the-regulatory-reform-agenda.json,1858,115,1.345754623413086
executive-order-13781-comprehensive-plan-for-reorganizing-the-executive-branch.json,1106,63,0.9031260013580322
executive-order-13779-white-house-initiative-promote-excellence-and-innovation.json,2260,105,1.2567439079284668
executive-order-13780-protecting-the-nation-from-foreign-terrorist-entry-into-the-united.json,8109,107,1.4177887439727783
executive-order-13782-revocation-federal-contracting-executive-orders.json,667,104,1.131960391998291
executive-order-13784-establishing-the-presidents-commission-combating-drug-addiction-and.json,1362,66,0.9723868370056152
executive-order-13783-promoting-energy-independence-and-economic-growth.json,3530,123,1.4500048160552979
executive-order-13787-providing-order-succession-within-the-department-justice.json,805,64,0.8575694561004639
executive-order-13785-establishing-enhanced-collection-and-enforcement-antidumping-and.json,1249,90,1.2206852436065674
executive-order-13786-omnibus-report-significant-trade-deficits.json,1200,90,1.1112432479858398
executive-order-13788-buy-american-and-hire-american.json,1993,115,1.3043031692504883
executive-order-13789-identifying-and-reducing-tax-regulatory-burdens.json,1197,114,1.2279975414276123
executive-order-1379-reserving-lands-southern-florida-reservation-for-seminole-indians.json,959,108,1.244704008102417
executive-order-13791-enforcing-statutory-prohibitions-federal-control-education.json,1149,81,1.0914337635040283
executive-order-13790-promoting-agriculture-and-rural-prosperity-america.json,1825,106,1.239875316619873
executive-order-13792-review-designations-under-the-antiquities-act.json,1570,113,1.306880235671997
executive-order-13794-establishment-the-american-technology-council.json,1544,84,1.1517343521118164
executive-order-13793-improving-accountability-and-whistleblower-protection-the-department.json,1005,120,1.2279942035675049
executive-order-13795-implementing-america-first-offshore-energy-strategy.json,2762,96,1.0909829139709473
executive-order-13796-addressing-trade-agreement-violations-and-abuses.json,1226,84,1.1765213012695312
executive-order-138.json,409,56,0.8744254112243652
executive-order-13798-promoting-free-speech-and-religious-liberty.json,1130,110,1.3199095726013184
executive-order-13799-establishment-presidential-advisory-commission-election-integrity.json,1321,116,1.4531841278076172
executive-order-13797-establishment-office-trade-and-manufacturing-policy.json,756,149,1.7217068672180176
executive-order-13801-expanding-apprenticeships-america.json,2444,119,1.3193471431732178
executive-order-13800-strengthening-the-cybersecurity-federal-networks-and-critical.json,4290,122,1.3375396728515625
executive-order-13802-amending-executive-order-13597.json,689,92,1.113901138305664
executive-order-13803-reviving-the-national-space-council.json,2043,110,1.234959602355957
executive-order-13804-allowing-additional-time-for-recognizing-positive-actions-the.json,894,105,1.193943738937378
executive-order-13805-establishing-presidential-advisory-council-infrastructure.json,1363,111,1.2338287830352783
executive-order-13806-assessing-and-strengthening-the-manufacturing-and-defense-industrial.json,1626,108,1.1796040534973145
executive-order-13809-restoring-state-tribal-and-local-law-enforcements-access-lifesaving.json,671,108,1.1397967338562012
executive-order-13807-establishing-discipline-and-accountability-the-environmental-review.json,4844,122,1.362483024597168
executive-order-13808-imposing-additional-sanctions-with-respect-the-situation-venezuela.json,1436,127,1.3538711071014404
executive-order-13810-imposing-additional-sanctions-with-respect-north-korea.json,3574,128,1.3536198139190674
executive-order-13811-continuance-certain-federal-advisory-committees.json,1611,79,1.1084063053131104
executive-order-13812-revocation-executive-order-creating-labor-management-forums.json,797,122,1.3967349529266357
executive-order-13813-promoting-healthcare-choice-and-competition-across-the-united-states.json,1717,120,1.3673560619354248
executive-order-13815-resuming-the-united-states-refugee-admissions-program-with-enhanced.json,2690,84,1.2654218673706055
executive-order-13814-amending-executive-order-13223.json,814,115,1.4109203815460205
executive-order-13819-adjustments-certain-rates-pay.json,1195,71,0.9898231029510498
executive-order-13818-blocking-the-property-persons-involved-serious-human-rights-abuse-or.json,2563,77,1.0843303203582764
executive-order-13816-revising-the-seal-for-the-national-credit-union-administration.json,953,120,1.592026948928833
executive-order-13817-federal-strategy-ensure-secure-and-reliable-supplies-critical.json,1570,183,1.7011992931365967
executive-order-13820-termination-presidential-advisory-commission-election-integrity.json,583,91,1.098560094833374
executive-order-13822-supporting-our-veterans-during-their-transition-from-uniformed.json,1038,79,1.0409889221191406
executive-order-13821-streamlining-and-expediting-requests-locate-broadband-facilities.json,1382,145,1.425551414489746
executive-order-13825-2018-amendments-the-manual-for-courts-martial-united-states.json,2395,93,1.274583339691162
executive-order-13824-presidents-council-sports-fitness-and-nutrition.json,1733,120,1.4033782482147217
executive-order-13827-taking-additional-steps-address-the-situation-venezuela.json,1266,104,1.1723487377166748
executive-order-13826-federal-interagency-council-crime-prevention-and-improving-reentry.json,2239,146,1.4486277103424072
executive-order-13828-reducing-poverty-america-promoting-opportunity-and-economic-mobility.json,2593,93,1.123274803161621
executive-order-13823-protecting-america-through-lawful-detention-terrorists.json,1375,269,2.1336140632629395
executive-order-13829-task-force-the-united-states-postal-system.json,1519,136,1.300408124923706
executive-order-13830-delegation-authority-approve-certain-military-decorations.json,2766,88,1.1307756900787354
executive-order-13831-establishment-white-house-faith-and-opportunity-initiative.json,1945,52,0.9806263446807861
executive-order-13832-enhancing-noncompetitive-civil-service-appointments-military-spouses.json,1730,108,1.3782272338867188
executive-order-13833-enhancing-the-effectiveness-agency-chief-information-officers.json,2260,104,1.254875659942627
executive-order-13834-efficient-federal-operations.json,2340,134,1.43253755569458
executive-order-13835-prohibiting-certain-additional-transactions-with-respect-venezuela.json,1259,125,1.4517157077789307
executive-order-13836-developing-efficient-effective-and-cost-reducing-approaches-federal.json,4005,124,1.5267055034637451
executive-order-13838-exemption-from-executive-order-13658-for-recreational-services.json,1114,119,1.3588628768920898
executive-order-13837-ensuring-transparency-accountability-and-efficiency-taxpayer-funded.json,4616,157,1.6956658363342285
executive-order-13839-promoting-accountability-and-streamlining-removal-procedures.json,3064,162,1.6291759014129639
executive-order-13840-ocean-policy-advance-the-economic-security-and-environmental.json,2374,97,1.368798017501831
executive-order-13842-establishing-exception-competitive-examining-rules-for-appointment.json,911,79,1.0856232643127441
executive-order-13843-excepting-administrative-law-judges-from-the-competitive-service.json,2261,95,1.16717529296875
executive-order-13841-affording-congress-opportunity-address-family-separation.json,1305,162,1.5050108432769775
executive-order-13844-establishment-the-task-force-market-integrity-and-consumer-fraud.json,1635,99,1.1566612720489502
executive-order-13845-establishing-the-presidents-national-council-for-the-american-worker.json,2940,94,1.1801891326904297
executive-order-13847-strengthening-retirement-security-america.json,1721,101,1.1649250984191895
executive-order-13846-reimposing-certain-sanctions-with-respect-iran.json,9205,113,1.3647983074188232
executive-order-13849-authorizing-the-implementation-certain-sanctions-set-forth-the.json,4397,95,1.2199766635894775
executive-order-13850-blocking-property-additional-persons-contributing-the-situation.json,2124,126,1.2726054191589355
executive-order-13851-blocking-property-certain-persons-contributing-the-situation.json,2147,85,1.274080514907837
executive-order-13848-imposing-certain-sanctions-the-event-foreign-interference-united.json,3858,139,1.5325078964233398
executive-order-13852-providing-for-the-closing-executive-departments-and-agencies-the.json,753,125,1.2411701679229736
executive-order-13853-establishing-the-white-house-opportunity-and-revitalization-council.json,2339,109,1.205749750137329
executive-order-13854-providing-for-the-closing-executive-departments-and-agencies-the.json,750,110,1.2630040645599365
executive-order-13856-adjustments-certain-rates-pay.json,1162,71,1.0021066665649414
executive-order-13855-promoting-active-management-americas-forests-rangelands-and-other.json,2761,114,1.2937827110290527
executive-order-13857-taking-additional-steps-address-the-national-emergency-with-respect.json,1020,94,1.209657907485962
executive-order-13858-strengthening-buy-american-preferences-for-infrastructure-projects.json,1565,117,1.3130700588226318
executive-order-13860-supporting-the-transition-active-duty-servicemembers-and-military.json,1274,97,1.1230299472808838
executive-order-13859-maintaining-american-leadership-artificial-intelligence.json,3790,132,1.3772356510162354
executive-order-13861-national-roadmap-empower-veterans-and-end-suicide.json,2367,130,1.5442464351654053
executive-order-13862-revocation-reporting-requirement.json,884,103,1.3853466510772705
executive-order-13863-taking-additional-steps-address-the-national-emergency-with-respect.json,820,84,1.298496961593628
executive-order-13864-improving-free-inquiry-transparency-and-accountability-colleges-and.json,2133,127,1.3395848274230957
executive-order-13866-adjustments-certain-rates-pay.json,1205,64,1.0792303085327148
executive-order-13868-promoting-energy-infrastructure-and-economic-growth.json,3292,72,1.0644171237945557
executive-order-13865-coordinating-national-resilience-electromagnetic-pulses.json,4137,124,1.3869564533233643
executive-order-13867-issuance-permits-with-respect-facilities-and-land-transportation.json,1839,113,1.2269163131713867
executive-order-13869-transferring-responsibility-for-background-investigations-the.json,4874,79,1.0439682006835938
executive-order-1387-gila-indian-reservation-arizona.json,564,89,1.1863555908203125
executive-order-13870-americas-cybersecurity-workforce.json,3287,135,1.4891986846923828
executive-order-13873-securing-the-information-and-communications-technology-and-services.json,2660,81,1.1117382049560547
executive-order-13871-imposing-sanctions-with-respect-the-iron-steel-aluminum-and-copper.json,2751,134,1.5944316387176514
executive-order-13875-evaluating-and-improving-the-utility-federal-advisory-committees.json,1538,112,1.1820051670074463
executive-order-13872-economic-empowerment-asian-americans-and-pacific-islanders.json,2771,105,1.4566459655761719
executive-order-13874-modernizing-the-regulatory-framework-for-agricultural-biotechnology.json,2141,239,1.9112365245819092
executive-order-13877-improving-price-and-quality-transparency-american-healthcare-put.json,2296,95,1.3327915668487549
executive-order-13878-establishing-white-house-council-eliminating-regulatory-barriers.json,2258,120,1.3079371452331543
executive-order-13881-maximizing-use-american-made-goods-products-and-materials.json,1694,82,1.1219384670257568
executive-order-13880-collecting-information-about-citizenship-status-connection-with-the.json,3643,85,1.2476911544799805
executive-order-13876-imposing-sanctions-with-respect-iran.json,2422,246,2.224233865737915
executive-order-13879-advancing-american-kidney-health.json,1633,160,1.6873281002044678
executive-order-13883-administration-proliferation-sanctions-and-amendment-executive-order.json,1520,72,1.0883870124816895
executive-order-13882-blocking-property-and-suspending-entry-certain-persons-contributing.json,2326,225,1.8615951538085938
executive-order-13884-blocking-property-the-government-venezuela.json,2090,104,1.2680764198303223
executive-order-13885-establishing-the-national-quantum-initiative-advisory-committee.json,1281,102,1.2426507472991943
executive-order-13887-modernizing-influenza-vaccines-the-united-states-promote-national.json,2986,110,1.2467763423919678
executive-order-13886-modernizing-sanctions-combat-terrorism.json,1836,114,1.4340050220489502
executive-order-13888-enhancing-state-and-local-involvement-refugee-resettlement.json,1332,125,1.3558385372161865
executive-order-13889-continuance-certain-federal-advisory-committees.json,1533,100,1.3001270294189453
executive-order-13891-promoting-the-rule-law-through-improved-agency-guidance-documents.json,2916,80,1.0487158298492432
executive-order-13890-protecting-and-improving-medicare-for-our-nations-seniors.json,2664,100,1.2916033267974854
executive-order-13892-promoting-the-rule-law-through-transparency-and-fairness-civil.json,3526,101,1.2469487190246582
executive-order-13895-presidents-council-advisors-science-and-technology.json,1722,69,0.9056837558746338
executive-order-13894-blocking-property-and-suspending-entry-certain-persons-contributing.json,3655,73,1.0340075492858887
executive-order-13893-increasing-government-accountability-for-administrative-actions.json,1322,101,1.2616565227508545
executive-order-13896-commission-law-enforcement-and-the-administration-justice.json,1914,125,1.37237548828125
executive-order-13898-establishing-the-task-force-missing-and-murdered-american-indians.json,1691,94,1.1210503578186035
executive-order-139.json,493,63,0.9423332214355469
executive-order-13899-combating-anti-semitism.json,1161,123,1.3842384815216064
executive-order-13901-adjustments-certain-rates-pay.json,1181,58,0.9598209857940674
executive-order-13897-improving-federal-contractor-operations-revoking-executive-order.json,731,183,1.7688758373260498
executive-order-13900-providing-for-the-closing-executive-departments-and-agencies-the.json,750,101,1.135549783706665
executive-order-13902-imposing-sanctions-with-respect-additional-sectors-iran.json,2894,110,1.1708519458770752
executive-order-13903-combating-human-trafficking-and-online-child-exploitation-the-3.json,1762,84,1.175318956375122
executive-order-13906-amending-executive-order-13803-reviving-the-national-space-council-3.json,838,79,1.0107667446136475
executive-order-13905-strengthening-national-resilience-through-responsible-use-3.json,2004,111,1.2108571529388428
executive-order-13908-establishment-the-interagency-committee-trade-automotive-goods-under.json,1113,107,1.094878911972046
executive-order-13907-establishment-the-interagency-environment-committee-for-monitoring.json,1099,107,1.2819740772247314
executive-order-13909-prioritizing-and-allocating-health-and-medical-resources-respond-the.json,1188,102,1.2138168811798096
executive-order-13910-preventing-hoarding-health-and-medical-resources-respond-the-spread.json,1393,90,1.1177420616149902
executive-order-13904-ensuring-safe-and-lawful-e-commerce-for-united-states-consumers-3.json,2954,289,2.210909366607666
executive-order-13911-delegating-additional-authority-under-the-defense-production-act.json,2416,133,1.2521049976348877
executive-order-13913-establishing-the-committee-for-the-assessment-foreign-participation.json,4928,101,1.2212698459625244
executive-order-13912-national-emergency-authority-order-the-selected-reserve-and-certain.json,906,126,1.2848927974700928
executive-order-13915-providing-order-succession-within-the-department-the-interior.json,747,105,1.0919640064239502
executive-order-13914-encouraging-international-support-for-the-recovery-and-use-space.json,1297,117,1.3657233715057373
executive-order-13917-delegating-authority-under-the-defense-production-act-1950-with.json,1455,102,1.1929969787597656
executive-order-13916-national-emergency-authority-temporarily-extend-deadlines-for.json,873,112,1.420222520828247
executive-order-13918-establishment-the-interagency-labor-committee-for-monitoring-and.json,941,84,1.1313221454620361
executive-order-13920-securing-the-united-states-bulk-power-system.json,3333,74,1.1642227172851562
executive-order-13921-promoting-american-seafood-competitiveness-and-economic-growth.json,4543,110,1.2734646797180176
executive-order-13919-ordering-the-selected-reserve-the-armed-forces-active-duty.json,664,142,1.5438945293426514
executive-order-13924-regulatory-relief-support-economic-recovery.json,2767,90,1.0656025409698486
executive-order-13922-delegating-authority-under-the-defense-production-act-1950-the-chief.json,1443,118,1.3160285949707031
executive-order-13923-establishment-the-forced-labor-enforcement-task-force-under-section.json,944,112,1.2380914688110352
executive-order-13925-preventing-online-censorship.json,3322,110,1.3387277126312256
executive-order-13926-advancing-international-religious-freedom.json,1909,123,1.3758900165557861
executive-order-13931-continuing-the-presidents-national-council-for-the-american-worker.json,672,98,1.0492370128631592
executive-order-13928-blocking-property-certain-persons-associated-with-the-international.json,2720,101,1.247375726699829
executive-order-13927-accelerating-the-nations-economic-recovery-from-the-covid-19.json,4464,134,1.388368844985962
executive-order-13932-modernizing-and-reforming-the-assessment-and-hiring-federal-job.json,1813,85,1.08268404006958
executive-order-13929-safe-policing-for-safe-communities.json,2267,129,1.4936754703521729
executive-order-13930-strengthening-the-child-welfare-system-for-americas-children.json,3168,160,1.4622035026550293
executive-order-13933-protecting-american-monuments-memorials-and-statues-and-combating.json,2592,92,1.129030466079712
executive-order-13934-building-and-rebuilding-monuments-american-heroes.json,2937,124,1.354428768157959
executive-order-13935-white-house-hispanic-prosperity-initiative.json,2227,88,1.1144800186157227
executive-order-13936-the-presidents-executive-order-hong-kong-normalization.json,3993,106,1.2185406684875488
executive-order-13937-access-affordable-life-saving-medications.json,1163,135,1.3667411804199219
executive-order-13938-increasing-drug-importation-lower-prices-for-american-patients.json,943,117,1.370821237564087
executive-order-13939-lowering-prices-for-patients-eliminating-kickbacks-middlemen.json,1163,97,1.1970553398132324
executive-order-13940-aligning-federal-contracting-and-hiring-practices-with-the-interests.json,1257,107,1.2896063327789307
executive-order-13941-improving-rural-health-and-telehealth-access.json,1515,121,1.3493807315826416
executive-order-13942-addressing-the-threat-posed-tiktok-and-taking-additional-steps.json,1536,76,1.025728464126587
executive-order-13943-addressing-the-threat-posed-wechat-and-taking-additional-steps.json,1633,94,1.1592190265655518
executive-order-13944-combating-public-health-emergencies-and-strengthening-national.json,4335,135,1.3992276191711426
executive-order-13945-fighting-the-spread-covid-19-providing-assistance-renters-and.json,1534,98,1.2708358764648438
executive-order-13947-lowering-drug-prices-putting-america-first.json,1266,107,1.2213587760925293
executive-order-13946-targeting-opportunity-zones-and-other-distressed-communities-for.json,1286,104,1.277569055557251
executive-order-13948-lowering-drug-prices-putting-america-first.json,1376,121,1.2458772659301758
executive-order-13949-blocking-property-certain-persons-with-respect-the-conventional-arms.json,2562,81,1.1851835250854492
executive-order-13950-combating-race-and-sex-stereotyping.json,4905,116,1.463033676147461
executive-order-13951-america-first-healthcare-plan.json,5841,88,1.2357394695281982
executive-order-13953-addressing-the-threat-the-domestic-supply-chain-from-reliance.json,3865,92,1.157085657119751
executive-order-13955-establishing-the-one-trillion-trees-interagency-council.json,1893,86,1.1822211742401123
executive-order-13954-saving-lives-through-increased-support-for-mental-and-behavioral.json,1719,118,1.3058130741119385
executive-order-13956-modernizing-americas-water-resource-management-and-water.json,2846,105,1.2436938285827637
executive-order-13952-protecting-vulnerable-newborn-and-infant-children.json,1632,260,1.7825970649719238
executive-order-13958-establishing-the-presidents-advisory-1776-commission.json,2600,122,1.4229850769042969
executive-order-13957-creating-schedule-f-the-excepted-service.json,3110,178,1.8750863075256348
executive-order-13959-addressing-the-threat-from-securities-investments-that-finance.json,2456,134,1.5394377708435059
executive-order-13962-ensuring-access-united-states-government-covid-19-vaccines.json,1103,85,1.0431194305419922
executive-order-13961-governance-and-integration-federal-mission-resilience.json,1780,85,1.2206754684448242
executive-order-13963-providing-order-succession-within-the-department-defense.json,1123,91,1.124420404434204
executive-order-13960-promoting-the-use-trustworthy-artificial-intelligence-the-federal.json,3616,163,1.67983078956604
executive-order-13964-rebranding-united-states-foreign-assistance-advance-american.json,1573,126,1.5141997337341309
executive-order-13965-providing-for-the-closing-executive-departments-and-agencies-the.json,750,121,1.191953182220459
executive-order-13966-increasing-economic-and-geographic-mobility.json,2622,97,1.236694574356079
executive-order-13970-adjustments-certain-rates-pay.json,1163,72,0.9873552322387695
executive-order-13967-promoting-beautiful-federal-civic-architecture.json,3634,96,1.3065779209136963
executive-order-13968-promoting-redemption-savings-bonds.json,1282,120,1.3279659748077393
executive-order-13969-expanding-educational-opportunity-through-school-choice.json,1778,116,1.307694911956787
executive-order-13971-addressing-the-threat-posed-applications-and-other-software.json,2107,105,1.3836314678192139
executive-order-13973-providing-order-succession-within-the-environmental-protection.json,976,67,0.9208493232727051
executive-order-13974-amending-executive-order-13959-addressing-the-threat-from-securities.json,1370,95,1.216142177581787
executive-order-13972-promoting-small-modular-reactors-for-national-defense-and-space.json,2854,156,1.5214974880218506
executive-order-13975-encouraging-buy-american-policies-for-the-united-states-postal.json,1223,107,1.1978375911712646
executive-order-13976-establishing-the-wildland-fire-management-policy-committee.json,2122,107,1.317944049835205
executive-order-13977-protecting-law-enforcement-officers-judges-prosecutors-and-their.json,2304,126,1.373253583908081
executive-order-13978-building-the-national-garden-american-heroes.json,2875,110,1.391467571258545
executive-order-13979-ensuring-democratic-accountability-agency-rulemaking.json,1523,83,1.191978931427002
executive-order-13980-protecting-americans-from-overcriminalization-through-regulatory.json,2163,118,1.38828706741333
executive-order-13983-revocation-executive-order-13770.json,660,76,1.0930249691009521
executive-order-13981-protecting-the-united-states-from-certain-unmanned-aircraft-systems.json,2079,117,1.270214557647705
executive-order-13982-care-veterans-with-service-uzbekistan.json,930,134,1.2888820171356201
executive-order-13984-taking-additional-steps-address-the-national-emergency-with-respect.json,3970,103,1.3337299823760986
executive-order-13985-advancing-racial-equity-and-support-for-underserved-communities.json,2787,98,1.2308197021484375
executive-order-13987-organizing-and-mobilizing-the-united-states-government-provide.json,1855,89,1.2023730278015137
executive-order-13986-ensuring-lawful-and-accurate-enumeration-and-apportionment-pursuant.json,2043,110,1.5838346481323242
executive-order-13988-preventing-and-combating-discrimination-the-basis-gender-identity-or.json,1522,89,1.1696112155914307
executive-order-13991-protecting-the-federal-workforce-and-requiring-mask-wearing.json,2508,111,1.206725835800171
executive-order-13990-protecting-public-health-and-the-environment-and-restoring-science.json,5174,138,1.5770947933197021
executive-order-13992-revocation-certain-executive-orders-concerning-federal-regulation.json,1060,97,1.2255358695983887
executive-order-13993-revision-civil-immigration-enforcement-policies-and-priorities.json,799,135,1.3663640022277832
executive-order-13989-ethics-commitments-executive-branch-personnel.json,4589,211,1.8636507987976074
executive-order-13994-ensuring-data-driven-response-covid-19-and-future-high-consequence.json,1479,149,1.3344676494598389
executive-order-13995-ensuring-equitable-pandemic-response-and-recovery.json,2563,112,1.4242255687713623
executive-order-13996-establishing-the-covid-19-pandemic-testing-board-and-ensuring.json,2006,140,1.5100641250610352
executive-order-13997-improving-and-expanding-access-care-and-treatments-for-covid-19.json,1503,110,1.2790086269378662
executive-order-14.json,538,84,1.1023585796356201
executive-order-13998-promoting-covid-19-safety-domestic-and-international-travel.json,2517,120,1.3088617324829102
executive-order-13999-protecting-worker-health-and-safety.json,1343,118,1.3679554462432861
executive-order-140.json,431,176,1.5166337490081787
executive-order-14000-supporting-the-reopening-and-continuing-operation-schools-and-early.json,2016,117,1.3416330814361572
executive-order-14001-sustainable-public-health-supply-chain.json,2212,90,1.1613221168518066
